,Record_ID,Created_Date,Qualified_Date,Closed_Date,Revenue,Region,Segment,Opportunity_Source,Outbound,CreateDiff,QualDiff
3062,a734U000000txhAQAQ,2022-03-14,2022-03-23,2022-04-14,149.0,North America,SMB,Lead,False,31,22
3063,a734U000000tyBAQAY,2022-03-15,2022-03-21,2022-04-14,149.0,North America,SMB,Trial,False,30,24
3064,a734U000000tuMEQAY,2022-03-06,2022-04-14,2022-04-14,149.0,Europe,Agency,Trial,False,39,0
3065,a734U000000uDwaQAE,2022-04-08,2022-04-08,2022-04-14,149.0,North America,SMB,Lead,False,6,6
3066,a734U000000ttAbQAI,2022-03-03,2022-04-19,2022-04-14,149.0,North America,SMB,Trial,False,42,-5
3067,a734U000000ty7wQAA,2022-03-15,2022-03-17,2022-04-14,149.0,North America,SMB,Trial,False,30,28
3068,a734U000000ty1UQAQ,2022-03-15,2022-04-29,2022-04-14,149.0,North America,Mid,Trial,False,30,-15
3069,a734U000000tvWFQAY,2022-03-08,2022-03-21,2022-04-14,149.0,North America,Agency,Trial,False,37,24
3070,a734U000000tuiZQAQ,2022-03-07,2022-04-20,2022-04-14,99.0,North America,SMB,Trial,False,38,-6
3071,a734U000000ty9jQAA,2022-03-15,2022-03-25,2022-04-14,99.0,North America,Mid,Trial,False,30,20
3072,a734U000000ty8pQAA,2022-03-15,2022-04-13,2022-04-14,99.0,North America,SMB,Trial,False,30,1
3073,a734U000000tvqyQAA,2022-03-09,2022-04-14,2022-04-14,99.0,North America,Mid,Trial,False,36,0
3074,a734U000000tEV4QAM,2021-10-19,2021-10-19,2022-04-14,89.0,Middle East,SMB,Self-Gen,True,177,177
3075,a734U000000tyEnQAI,2022-03-15,2022-04-17,2022-04-14,89.0,Europe,Agency,Trial,False,30,-3
3076,a734U000000tyBjQAI,2022-03-02,2022-03-08,2022-04-14,89.0,North America,Agency,Lead,False,43,37
3077,a734U000000uBInQAM,2021-10-29,2021-11-05,2022-04-15,2635.19,North America,Mid,Self-Gen,True,168,161
3078,a734U000000tpCYQAY,2022-01-18,2022-01-20,2022-04-15,1877.25,North America,Mid,Lead,False,87,85
3079,a734U000000tqyOQAQ,2022-02-25,2022-03-03,2022-04-15,1749.0,North America,Enterprise,Trial,False,49,43
3080,a734U000000u5VWQAY,2021-12-01,2021-12-08,2022-04-15,1000.0,North America,Mid,Lead,False,135,128
3081,a734U000000u90IQAQ,2022-04-08,2022-04-14,2022-04-15,989.0,North America,Agency,Lead,False,7,1
3082,a734U000000tumvQAA,2022-03-07,2022-04-18,2022-04-15,596.0,North America,SMB,Trial,False,39,-3
3083,a734U000000u5mhQAA,2022-03-28,2022-03-29,2022-04-15,474.3,North America,Enterprise,Lead,False,18,17
3084,a734U000000twk3QAA,2022-03-11,2022-03-16,2022-04-15,338.0,North America,Mid,Trial,False,35,30
3085,a734U000000tydYQAQ,2022-03-16,2022-04-11,2022-04-15,338.0,North America,SMB,Trial,False,30,4
3086,a734U000000ty4sQAA,2022-03-15,2022-03-21,2022-04-15,290.0,North America,SMB,Trial,False,31,25
3087,a734U000000twSdQAI,2022-03-01,2022-03-11,2022-04-15,279.0,North America,SMB,Unknown,False,45,35
3088,a734U000000tycaQAA,2022-03-08,2022-03-09,2022-04-15,267.0,North America,Mid,BDR,True,38,37
3089,a734U000000uBf3QAE,2022-04-05,2022-04-07,2022-04-15,237.5,North America,Mid,Lead,False,10,8
3090,a734U000000tyelQAA,2022-03-16,2022-04-20,2022-04-15,169.0,North America,Enterprise,Trial,False,30,-5
3091,a734U000000tyYsQAI,2022-03-11,2022-03-11,2022-04-15,169.0,North America,Mid,Lead,False,35,35
3092,a734U000000twyPQAQ,2022-03-12,2022-04-17,2022-04-15,169.0,Africa,Agency,Trial,False,34,-2
3093,a734U000000tyeMQAQ,2022-03-16,2022-03-28,2022-04-15,149.0,North America,Mid,Trial,False,30,18
3094,a734U000000tp4jQAA,2022-02-22,2022-04-19,2022-04-15,149.0,Europe,SMB,Lead,False,52,-4
3095,a734U000000twfXQAQ,2022-03-11,2022-03-16,2022-04-15,149.0,North America,Mid,Trial,False,35,30
3096,a734U000000tycVQAQ,2022-03-16,2022-04-05,2022-04-15,149.0,North America,Mid,Trial,False,30,10
3097,a734U000000uBhJQAU,2022-03-03,2022-03-07,2022-04-15,140.06,North America,Mid,Lead,False,43,39
3098,a734U000000twgfQAA,2022-03-11,2022-03-15,2022-04-15,99.0,North America,SMB,Trial,False,35,31
3099,a734U000000tyYdQAI,2022-03-16,2022-04-05,2022-04-15,99.0,North America,Agency,Trial,False,30,10
3100,a734U000000tyi9QAA,2022-03-16,2022-03-31,2022-04-15,99.0,North America,SMB,Trial,False,30,15
3101,a734U000000tyIzQAI,2022-03-16,2022-04-29,2022-04-15,99.0,Europe,SMB,Trial,False,30,-14
3102,a734U000000tyfAQAQ,2022-03-16,2022-04-12,2022-04-15,89.0,North America,SMB,Trial,False,30,3
3103,a734U000000tybSQAQ,2022-03-16,2022-04-14,2022-04-15,89.0,North America,SMB,Trial,False,30,1
3104,a734U000000uBjKQAU,2022-04-11,2022-04-12,2022-04-15,75.0,North America,SMB,Lead,False,4,3
3105,a734U000000u4zBQAQ,2022-03-24,2022-03-29,2022-04-16,507.0,North America,Mid,BDR,True,23,18
3106,a734U000000tz9PQAQ,2022-03-17,2022-04-04,2022-04-16,507.0,North America,Mid,Trial,False,30,12
3107,a734U000000tz2dQAA,2022-03-17,2022-03-22,2022-04-16,338.0,North America,SMB,Trial,False,30,25
3108,a734U000000tyYTQAY,2022-03-16,2022-04-07,2022-04-16,338.0,North America,SMB,Trial,False,31,9
3109,a734U000000tz8HQAQ,2022-03-17,2022-04-12,2022-04-16,249.0,North America,SMB,Trial,False,30,4
3110,a734U000000tyxiQAA,2022-03-17,2022-03-31,2022-04-16,169.0,North America,SMB,Trial,False,30,16
3111,a734U000000tyzjQAA,2022-03-17,2022-03-21,2022-04-16,169.0,Asia,SMB,Trial,False,30,26
3112,a734U000000tz2nQAA,2022-01-03,2022-01-04,2022-04-16,169.0,North America,SMB,Unknown,False,103,102
3113,a734U000000tz2sQAA,2022-03-17,2022-03-24,2022-04-16,149.0,North America,Mid,Trial,False,30,23
3114,a734U000000tz5SQAQ,2022-03-17,2022-04-19,2022-04-16,89.0,Europe,SMB,Trial,False,30,-3
3115,a734U000000tzVQQAY,2022-03-18,2022-03-21,2022-04-17,749.0,North America,Mid,Trial,False,30,27
3116,a734U000000tzKrQAI,2022-03-04,2022-04-07,2022-04-17,149.0,Europe,SMB,Lead,False,44,10
3117,a734U000000tvYQQAY,2022-03-09,2022-04-19,2022-04-17,124.0,North America,SMB,Trial,False,39,-2
3118,a734U000000toFlQAI,2022-02-20,2022-04-18,2022-04-17,99.0,Australia Pacific,Mid,Trial,False,56,-1
3119,a734U000000tdUVQAY,2022-01-25,2022-04-18,2022-04-17,99.0,North America,SMB,Trial,False,82,-1
3120,a734U000000u91fQAA,2022-03-31,2022-03-31,2022-04-18,2332.0,North America,Mid,Lead,False,18,18
3121,a734U000000twJqQAI,2022-03-02,2022-03-02,2022-04-18,1639.0,North America,SMB,Lead,False,47,47
3122,a734U000000ttZCQAY,2021-08-16,2021-09-01,2022-04-18,1487.75,North America,SMB,Lead,False,245,229
3123,a734U000000u3OnQAI,2022-03-28,2022-04-14,2022-04-18,1083.25,Europe,Mid,Trial,False,21,4
3124,a734U000000tnb2QAA,2022-02-17,2022-02-22,2022-04-18,679.38,North America,Mid,Lead,False,60,55
3125,a734U000000tu1QQAQ,2022-03-04,2022-04-19,2022-04-18,532.0,North America,Mid,Trial,False,45,-1
3126,a734U000000uArwQAE,2022-03-30,2022-04-07,2022-04-18,402.3,North America,Mid,Lead,False,19,11
3127,a734U000000uAjJQAU,2022-04-13,2022-04-19,2022-04-18,402.0,Europe,Mid,Trial,False,5,-1
3128,a734U000000uBLmQAM,2022-03-04,2022-03-09,2022-04-18,299.0,North America,Agency,Lead,False,45,40
3129,a734U000000tvVMQAY,2022-03-08,2022-04-06,2022-04-18,253.0,North America,Mid,Trial,False,41,12
3130,a734U000000tzD2QAI,2022-03-17,2022-04-18,2022-04-18,169.0,Latin America,SMB,Trial,False,32,0
3131,a734U000000uAugQAE,2022-01-28,2022-01-28,2022-04-18,169.0,North America,SMB,Self-Gen,True,80,80
3132,a734U000000tzmWQAQ,2022-03-19,2022-04-19,2022-04-18,169.0,Europe,SMB,Trial,False,30,-1
3133,a734U000000tvJVQAY,2022-03-08,2022-04-07,2022-04-18,169.0,Europe,SMB,Trial,False,41,11
3134,a734U000000tz8qQAA,2022-03-17,2022-04-20,2022-04-18,169.0,North America,SMB,Trial,False,32,-2
3135,a734U000000u3koQAA,2022-03-17,2022-03-22,2022-04-18,149.0,North America,SMB,Lead,False,32,27
3136,a734U000000tuvnQAA,2022-03-07,2022-04-18,2022-04-18,149.0,North America,Mid,Trial,False,42,0
3137,a734U000000tzdtQAA,2022-03-19,2022-04-12,2022-04-18,149.0,North America,Mid,Trial,False,30,6
3138,a734U000000ttrLQAQ,2022-03-04,2022-04-11,2022-04-18,149.0,North America,SMB,Trial,False,45,7
3139,a734U000000uA33QAE,2022-03-29,2022-04-08,2022-04-18,149.0,North America,Mid,Lead,False,20,10
3140,a734U000000uCNAQA2,2022-04-18,2022-04-18,2022-04-18,141.66,North America,SMB,Trial,False,0,0
3141,a734U000000trtFQAQ,2022-02-28,2022-03-08,2022-04-18,125.0,North America,SMB,Lead,False,49,41
3142,a734U000000uA8SQAU,2022-04-12,2022-04-19,2022-04-18,99.0,Middle East,SMB,Trial,False,6,-1
3143,a734U000000tiu9QAA,2022-02-07,2022-04-25,2022-04-18,99.0,North America,SMB,Trial,False,70,-7
3144,a734U000000tyBeQAI,2022-03-15,2022-04-25,2022-04-18,99.0,North America,SMB,Trial,False,34,-7
3145,a734U000000tzmvQAA,2022-03-19,2022-04-18,2022-04-18,99.0,North America,SMB,Trial,False,30,0
3146,a734U000000tz45QAA,2022-03-17,2022-04-25,2022-04-18,99.0,North America,SMB,Trial,False,32,-7
3147,a734U000000tyL5QAI,2022-03-16,2022-03-21,2022-04-18,99.0,North America,SMB,Trial,False,33,28
3148,a734U000000uCBTQA2,2022-04-17,2022-04-18,2022-04-18,99.0,North America,SMB,Trial,False,1,0
3149,a734U000000uDRSQA2,2022-03-17,2022-04-06,2022-04-19,2095.0,Europe,Mid,Self-Gen,True,33,13
3150,a734U000000uDFqQAM,2022-03-10,2022-03-15,2022-04-19,1750.0,Europe,Enterprise,Lead,False,40,35
3151,a734U000000u4hgQAA,2022-03-11,2022-03-16,2022-04-19,1383.0,North America,Mid,Lead,False,39,34
3152,a734U000000u7KuQAI,2022-03-31,2022-04-04,2022-04-19,837.0,North America,Agency,Lead,False,19,15
3153,a734U000000uCq2QAE,2022-03-15,2022-03-21,2022-04-19,745.0,Europe,Mid,Lead,False,35,29
3154,a734U000000tmwOQAQ,2022-02-16,2022-04-14,2022-04-19,649.0,Europe,Agency,Lead,False,62,5
3155,a734U000000uCsNQAU,2022-01-31,2022-01-31,2022-04-19,375.0,North America,SMB,Self-Gen,True,78,78
3156,a734U000000u7bbQAA,2022-04-05,2022-04-19,2022-04-19,338.0,North America,SMB,Trial,False,14,0
3157,a734U000000teKHQAY,2022-01-27,2022-04-21,2022-04-19,338.0,North America,SMB,Trial,False,82,-2
3158,a734U000000tvOGQAY,2022-03-10,2022-03-14,2022-04-19,299.0,Europe,Agency,Lead,False,40,36
3159,a734U000000u7ZVQAY,2022-03-23,2022-03-31,2022-04-19,298.0,North America,Mid,Lead,False,27,19
3160,a734U000000uDSQQA2,2022-02-03,2022-02-03,2022-04-19,250.31,Europe,SMB,Self-Gen,True,75,75
3161,a734U000000tvNSQAY,2022-03-08,2022-03-09,2022-04-19,240.0,North America,SMB,Trial,False,42,41
3162,a734U000000tzs5QAA,2022-03-20,2022-04-19,2022-04-19,194.0,Australia Pacific,SMB,Trial,False,30,0
3163,a734U000000tK1ZQAU,2022-04-19,2022-04-19,2022-04-19,169.0,Africa,Mid,Trial,False,0,0
3164,a734U000000tybIQAQ,2022-03-16,2022-04-19,2022-04-19,169.0,North America,SMB,Trial,False,34,0
3165,a734U000000tzQ6QAI,2022-03-18,2022-03-24,2022-04-19,169.0,Europe,SMB,Trial,False,32,26
3166,a734U000000u04kQAA,2022-03-20,2022-04-06,2022-04-19,169.0,Australia Pacific,SMB,Trial,False,30,13
3167,a734U000000tz6BQAQ,2022-03-17,2022-04-29,2022-04-19,169.0,North America,Mid,Trial,False,33,-10
3168,a734U000000tzqdQAA,2022-03-19,2022-03-28,2022-04-19,169.0,Middle East,SMB,Lead,False,31,22
3169,a734U000000tqqAQAQ,2022-02-25,2022-04-19,2022-04-19,169.0,North America,SMB,Trial,False,53,0
3170,a734U000000tzUXQAY,2022-03-18,2022-04-19,2022-04-19,169.0,Europe,SMB,Trial,False,32,0
3171,a734U000000tz8gQAA,2022-03-17,2022-04-20,2022-04-19,169.0,North America,SMB,Trial,False,33,-1
3172,a734U000000tyolQAA,2022-03-17,2022-04-19,2022-04-19,149.0,North America,SMB,Trial,False,33,0
3173,a734U000000tp1pQAA,2022-02-22,2022-03-01,2022-04-19,149.0,Africa,SMB,Trial,False,56,49
3174,a734U000000u9t8QAA,2022-04-05,2022-04-07,2022-04-19,149.0,North America,Enterprise,Lead,False,14,12
3175,a734U000000tgoYQAQ,2022-04-14,2022-04-14,2022-04-19,136.88,North America,Mid,Trial,False,5,5
3176,a734U000000tynOQAQ,2022-03-17,2022-04-20,2022-04-19,124.0,North America,SMB,Trial,False,33,-1
3177,a734U000000tsryQAA,2022-03-02,2022-04-20,2022-04-19,99.0,North America,SMB,Trial,False,48,-1
3178,a734U000000tz2JQAQ,2022-03-17,2022-04-19,2022-04-19,99.0,North America,Agency,Trial,False,33,0
3179,a734U000000timKQAQ,2022-02-07,2022-02-09,2022-04-19,99.0,Europe,SMB,Trial,False,71,69
3180,a734U000000tybDQAQ,2022-03-16,2022-04-19,2022-04-19,99.0,Latin America,SMB,Trial,False,34,0
3181,a734U000000u046QAA,2022-03-20,2022-03-23,2022-04-19,99.0,Australia Pacific,SMB,Trial,False,30,27
3182,a734U000000uD0MQAU,2022-04-19,2022-04-19,2022-04-19,89.0,North America,Mid,Trial,False,0,0
3183,a734U000000uAz2QAE,2022-04-07,2022-04-11,2022-04-19,89.0,North America,Agency,Lead,False,12,8
3184,a734U000000uB2fQAE,2022-03-21,2022-03-24,2022-04-19,79.2,North America,Enterprise,Lead,False,29,26
3185,a734U000000uCcZQAU,2021-08-03,2021-08-03,2022-04-20,2699.0,North America,Agency,Lead,False,260,260
3186,a734U000000uBjPQAU,2022-03-23,2022-03-25,2022-04-20,1241.0,North America,Enterprise,Lead,False,28,26
3187,a734U000000uDmVQAU,2022-02-09,2022-02-17,2022-04-20,996.0,Europe,Mid,Lead,False,70,62
3188,a734U000000ttmkQAA,2022-03-04,2022-03-28,2022-04-20,799.0,Europe,Mid,Trial,False,47,23
3189,a734U000000uDqrQAE,2021-12-29,2022-01-05,2022-04-20,791.66,North America,Mid,Lead,False,112,105
3190,a734U000000u0HPQAY,2022-03-21,2022-04-11,2022-04-20,726.0,Europe,Mid,Trial,False,30,9
3191,a734U000000u0QgQAI,2021-09-21,2021-09-23,2022-04-20,596.0,North America,Mid,Lead,False,211,209
3192,a734U000000uDYdQAM,2022-04-12,2022-04-21,2022-04-20,524.0,North America,SMB,Unknown,False,8,-1
3193,a734U000000u7wPQAQ,2021-12-15,2022-01-06,2022-04-20,507.0,Europe,Mid,Lead,False,126,104
3194,a734U000000u0RtQAI,2022-02-25,2022-03-02,2022-04-20,447.0,North America,Mid,Lead,False,54,49
3195,a734U000000u06CQAQ,2022-03-21,2022-03-23,2022-04-20,338.0,Australia Pacific,SMB,Trial,False,30,28
3196,a734U000000teMwQAI,2022-01-27,2022-04-13,2022-04-20,299.0,Australia Pacific,Agency,Lead,False,83,7
3197,a734U000000uDURQA2,2021-09-29,2021-10-06,2022-04-20,298.0,North America,Enterprise,Lead,False,203,196
3198,a734U000000u0Z4QAI,2022-03-21,2022-04-05,2022-04-20,298.0,North America,SMB,Trial,False,30,15
3199,a734U000000u3EJQAY,2022-03-27,2022-03-29,2022-04-20,259.0,North America,SMB,Trial,False,24,22
3200,a734U000000tyzFQAQ,2022-03-14,2022-03-15,2022-04-20,249.0,North America,Mid,Lead,False,37,36
3201,a734U000000txMlQAI,2022-03-14,2022-04-18,2022-04-20,169.0,Asia,Agency,Lead,False,37,2
3202,a734U000000u0Q2QAI,2022-03-14,2022-03-16,2022-04-20,169.0,North America,SMB,Lead,False,37,35
3203,a734U000000u0VCQAY,2022-03-21,2022-03-21,2022-04-20,169.0,North America,SMB,Trial,False,30,30
3204,a734U000000u0Y1QAI,2022-03-21,2022-03-24,2022-04-20,169.0,North America,SMB,Trial,False,30,27
3205,a734U000000u06vQAA,2022-03-21,2022-04-18,2022-04-20,169.0,North America,SMB,Trial,False,30,2
3206,a734U000000tyrpQAA,2022-03-17,2022-04-20,2022-04-20,169.0,Asia,Mid,Trial,False,34,0
3207,a734U000000u06bQAA,2022-03-21,2022-04-20,2022-04-20,169.0,Australia Pacific,Mid,Trial,False,30,0
3208,a734U000000txxXQAQ,2022-03-15,2022-03-22,2022-04-20,169.0,Europe,Mid,Lead,False,36,29
3209,a734U000000uDddQAE,2022-02-17,2022-03-04,2022-04-20,169.0,North America,Mid,BDR,True,62,47
3210,a734U000000u0MZQAY,2022-03-21,2022-04-20,2022-04-20,169.0,Europe,SMB,Trial,False,30,0
3211,a734U000000tuh7QAA,2022-03-07,2022-03-29,2022-04-20,169.0,Europe,SMB,Trial,False,44,22
3212,a734U000000u0R0QAI,2022-03-21,2022-03-21,2022-04-20,149.0,North America,Mid,Trial,False,30,30
3213,a734U000000u7zJQAQ,2022-04-01,2022-04-04,2022-04-20,149.0,North America,SMB,Lead,False,19,16
3214,a734U000000uDPMQA2,2022-04-20,2022-04-20,2022-04-20,135.59,North America,Mid,Trial,False,0,0
3215,a734U000000sp43QAA,2021-09-18,2022-04-29,2022-04-20,99.0,Europe,SMB,Trial,False,214,-9
3216,a734U000000u0QvQAI,2022-03-21,2022-04-08,2022-04-20,99.0,North America,Mid,Trial,False,30,12
3217,a734U000000tonsQAA,2022-02-21,2022-03-07,2022-04-20,99.0,North America,SMB,Trial,False,58,44
3218,a734U000000tzSbQAI,2022-03-18,2022-03-28,2022-04-20,99.0,North America,SMB,Trial,False,33,23
3219,a734U000000tymGQAQ,2022-03-16,2022-04-20,2022-04-20,99.0,Australia Pacific,SMB,Trial,False,35,0
3220,a734U000000tnaYQAQ,2022-04-20,2022-04-20,2022-04-20,99.0,Australia Pacific,SMB,Trial,False,0,0
3221,a734U000000th4qQAA,2022-02-03,2022-04-29,2022-04-20,99.0,North America,SMB,Trial,False,76,-9
3222,a734U000000u0WZQAY,2022-03-21,2022-04-08,2022-04-20,99.0,North America,SMB,Trial,False,30,12
3223,a734U000000tympQAA,2022-03-17,2022-04-20,2022-04-20,99.0,North America,SMB,Trial,False,34,0
3224,a734U000000uDtqQAE,2022-01-27,2022-02-02,2022-04-21,627.75,North America,Mid,Lead,False,84,78
3225,a734U000000u134QAA,2022-03-22,2022-04-05,2022-04-21,507.0,North America,Enterprise,Trial,False,30,16
3226,a734U000000u0qtQAA,2022-03-22,2022-04-08,2022-04-21,474.0,North America,SMB,Trial,False,30,13
3227,a734U000000uDQtQAM,2022-04-09,2022-04-15,2022-04-21,350.0,North America,SMB,Lead,False,12,6
3228,a734U000000uD6jQAE,2022-04-05,2022-04-07,2022-04-21,338.0,North America,SMB,Lead,False,16,14
3229,a734U000000u0X3QAI,2022-03-21,2022-04-26,2022-04-21,338.0,North America,SMB,Trial,False,31,-5
3230,a734U000000u0y4QAA,2022-03-17,2022-03-21,2022-04-21,338.0,North America,Agency,Lead,False,35,31
3231,a734U000000uDY9QAM,2022-04-20,2022-04-20,2022-04-21,329.0,North America,Agency,Trial,False,1,1
3232,a734U000000u5oOQAQ,2022-04-01,2022-04-14,2022-04-21,299.0,North America,Agency,Lead,False,20,7
3233,a734U000000u0zCQAQ,2022-03-22,2022-03-28,2022-04-21,299.0,North America,Mid,Trial,False,30,24
3234,a734U000000u9puQAA,2022-04-06,2022-04-07,2022-04-21,268.0,Africa,Mid,Lead,False,15,14
3235,a734U000000uE0DQAU,2022-04-21,2022-04-21,2022-04-21,231.58,North America,SMB,Trial,False,0,0
3236,a734U000000u0t9QAA,2022-03-22,2022-03-22,2022-04-21,224.09,North America,Mid,Trial,False,30,30
3237,a734U000000txziQAA,2022-03-15,2022-04-21,2022-04-21,169.0,Europe,SMB,Trial,False,37,0
3238,a734U000000tpqxQAA,2022-04-21,2022-04-21,2022-04-21,169.0,North America,SMB,Trial,False,0,0
3239,a734U000000u11wQAA,2022-03-22,2022-04-07,2022-04-21,169.0,North America,Mid,Trial,False,30,14
3240,a734U000000u0lKQAQ,2022-03-22,2022-05-03,2022-04-21,169.0,Asia,SMB,Trial,False,30,-12
3241,a734U000000txuiQAA,2022-03-15,2022-04-25,2022-04-21,169.0,Africa,Agency,Trial,False,37,-4
3242,a734U000000u0kMQAQ,2022-03-22,2022-04-14,2022-04-21,169.0,Europe,Mid,Trial,False,30,7
3243,a734U000000tyhaQAA,2022-03-16,2022-04-19,2022-04-21,169.0,North America,Mid,Trial,False,36,2
3244,a734U000000tiwoQAA,2022-02-07,2022-04-29,2022-04-21,169.0,North America,SMB,Trial,False,73,-8
3245,a734U000000u0ZYQAY,2022-03-22,2022-04-20,2022-04-21,169.0,North America,SMB,Trial,False,30,1
3246,a734U000000u0mmQAA,2022-03-22,2022-04-01,2022-04-21,169.0,Europe,Mid,Trial,False,30,20
3247,a734U000000uDruQAE,2022-04-13,2022-04-13,2022-04-21,149.0,North America,SMB,Trial,False,8,8
3248,a734U000000tsZ1QAI,2022-03-01,2022-03-08,2022-04-21,149.0,North America,SMB,Lead,False,51,44
3249,a734U000000u0ysQAA,2022-03-22,2022-04-21,2022-04-21,149.0,North America,SMB,Trial,False,30,0
3250,a734U000000twe5QAA,2022-03-11,2022-03-14,2022-04-21,124.0,Europe,SMB,Lead,False,41,38
3251,a734U000000u0qeQAA,2022-03-22,2022-04-21,2022-04-21,99.0,Europe,SMB,Trial,False,30,0
3252,a734U000000tqFYQAY,2022-02-24,2022-04-27,2022-04-21,99.0,Europe,Agency,Trial,False,56,-6
3253,a734U000000u05xQAA,2022-03-21,2022-04-29,2022-04-21,99.0,North America,SMB,Trial,False,31,-8
3254,a734U000000u0uCQAQ,2022-03-22,2022-04-25,2022-04-21,99.0,Europe,SMB,Trial,False,30,-4
3255,a734U000000u11hQAA,2022-03-22,2022-03-23,2022-04-21,99.0,North America,SMB,Lead,False,30,29
3256,a734U000000u0uMQAQ,2022-03-22,2022-04-21,2022-04-21,99.0,North America,SMB,Trial,False,30,0
3257,a734U000000u0wNQAQ,2022-03-22,2022-04-12,2022-04-21,99.0,North America,SMB,Trial,False,30,9
3258,a734U000000u0DNQAY,2022-03-21,2022-04-21,2022-04-21,99.0,Europe,SMB,Trial,False,31,0
3259,a734U000000tzzuQAA,2022-03-20,2022-04-25,2022-04-21,99.0,North America,Mid,Trial,False,32,-4
3260,a734U000000twAAQAY,2022-03-02,2022-03-04,2022-04-21,89.0,Europe,Mid,Lead,False,50,48
3261,a734U000000u0pRQAQ,2022-03-22,2022-04-20,2022-04-21,89.0,North America,SMB,Trial,False,30,1
3262,a734U000000u1VmQAI,2022-03-23,2022-04-01,2022-04-22,1296.96,North America,SMB,Trial,False,30,21
3263,a734U000000u8qDQAQ,2022-04-08,2022-04-13,2022-04-22,1183.0,North America,Agency,Trial,False,14,9
3264,a734U000000u1QcQAI,2022-03-23,2022-04-25,2022-04-22,676.0,North America,SMB,Trial,False,30,-3
3265,a734U000000u1YMQAY,2022-01-21,2022-03-23,2022-04-22,507.0,North America,SMB,Lead,False,91,30
3266,a734U000000uEMYQA2,2022-04-12,2022-04-13,2022-04-22,507.0,North America,SMB,Lead,False,10,9
3267,a734U000000tQIgQAM,2021-12-21,2022-01-19,2022-04-22,396.0,North America,Mid,Trial,False,122,93
3268,a734U000000u2vlQAA,2022-01-20,2022-03-25,2022-04-22,338.0,North America,Mid,Lead,False,92,28
3269,a734U000000u1eoQAA,2022-04-07,2022-04-07,2022-04-22,338.0,North America,Mid,Trial,False,15,15
3270,a734U000000u6sWQAQ,2022-03-31,2022-04-04,2022-04-22,298.0,North America,Mid,Lead,False,22,18
3271,a734U000000u1WkQAI,2022-03-23,2022-03-29,2022-04-22,298.0,North America,SMB,Trial,False,30,24
3272,a734U000000u1OvQAI,2022-03-23,2022-04-18,2022-04-22,279.0,North America,SMB,Trial,False,30,4
3273,a734U000000u5QMQAY,2022-03-30,2022-03-31,2022-04-22,249.0,North America,Mid,Lead,False,23,22
3274,a734U000000u1WfQAI,2022-03-23,2022-03-29,2022-04-22,169.0,North America,Agency,Trial,False,30,24
3275,a734U000000u1SOQAY,2022-03-23,2022-04-22,2022-04-22,169.0,Europe,SMB,Trial,False,30,0
3276,a734U000000u1ZKQAY,2022-03-23,2022-04-06,2022-04-22,169.0,North America,SMB,Trial,False,30,16
3277,a734U000000u1M6QAI,2022-03-23,2022-03-29,2022-04-22,169.0,North America,SMB,Trial,False,30,24
3278,a734U000000trlGQAQ,2022-02-28,2022-04-25,2022-04-22,169.0,Africa,SMB,Trial,False,53,-3
3279,a734U000000u0nQQAQ,2022-03-22,2022-04-25,2022-04-22,169.0,North America,SMB,Trial,False,31,-3
3280,a734U000000u1O7QAI,2022-03-23,2022-03-29,2022-04-22,169.0,North America,Agency,Trial,False,30,24
3281,a734U000000u1g6QAA,2022-03-23,2022-04-29,2022-04-22,169.0,North America,Mid,Trial,False,30,-7
3282,a734U000000u1XYQAY,2022-03-23,2022-04-19,2022-04-22,149.0,North America,Mid,Lead,False,30,3
3283,a734U000000tt7rQAA,2022-03-02,2022-03-04,2022-04-22,149.0,North America,SMB,Trial,False,51,49
3284,a734U000000u16rQAA,2022-03-23,2022-03-23,2022-04-22,149.0,North America,SMB,Trial,False,30,30
3285,a734U000000uE29QAE,2022-04-08,2022-04-12,2022-04-22,149.0,North America,SMB,Lead,False,14,10
3286,a734U000000u1XdQAI,2022-03-23,2022-03-23,2022-04-22,149.0,North America,Mid,Trial,False,30,30
3287,a734U000000ttxEQAQ,2022-03-04,2022-04-04,2022-04-22,149.0,North America,Enterprise,BDR,True,49,18
3288,a734U000000u3diQAA,2022-03-15,2022-03-16,2022-04-22,115.0,North America,SMB,Lead,False,38,37
3289,a734U000000u0AxQAI,2022-03-21,2022-04-25,2022-04-22,99.0,Asia,Mid,Trial,False,32,-3
3290,a734U000000u1DiQAI,2022-03-23,2022-04-12,2022-04-22,99.0,Latin America,SMB,Trial,False,30,10
3291,a734U000000u1WBQAY,2022-03-23,2022-04-25,2022-04-22,99.0,Europe,Agency,Trial,False,30,-3
3292,a734U000000tmjFQAQ,2022-02-16,2022-04-27,2022-04-22,99.0,Asia,Agency,Trial,False,65,-5
3293,a734U000000u0xkQAA,2022-03-22,2022-04-25,2022-04-22,99.0,North America,SMB,Trial,False,31,-3
3294,a734U000000u1fmQAA,2022-03-23,2022-04-22,2022-04-22,99.0,North America,Agency,Trial,False,30,0
3295,a734U000000u0IrQAI,2022-03-21,2022-04-29,2022-04-22,99.0,North America,SMB,Trial,False,32,-7
3296,a734U000000u1bQQAQ,2022-03-23,2022-04-05,2022-04-22,99.0,North America,SMB,Trial,False,30,17
3297,a734U000000u1IdQAI,2022-03-23,2022-04-21,2022-04-22,89.0,North America,SMB,Trial,False,30,1
